"","A.t1_rep3","A.t2_rep3","A.t3_rep3","A.t4_rep3","A.t5_rep3","A.t6_rep3","B.t1_rep3","B.t2_rep3","B.t3_rep3","B.t4_rep3","B.t5_rep3","B.t6_rep3"
"YKL080W",85830,97760,81930,90110,87860,85060,3,80750,84280,93360,82250,79370
"YKL079W",11940,13820,13410,14330,12690,12820,1,10440,10280,11460,8060,9420
"YKL078W",820,990,770,760,520,890,2,670,370,690,660,430
"YKL077W",47880,54760,45790,51730,49960,49760,2,40250,42210,48280,42190,39350
"YKL076C",310,290,360,450,410,290,2,230,400,360,410,280
"YKL075C",5990,6580,6200,6320,6750,6190,1,4060,3350,4690,2950,3870
"YKL074C",5460,6820,5910,6740,6430,6830,3,3730,4330,4670,3820,4080
"YKL073W",16360,17770,16010,18050,16590,16260,2,16030,16200,17690,13990,13120
"YKL072W",6030,8060,6440,6430,6120,6230,3,3470,3810,4480,3430,3970
"tW(CCA)K",70,70,100,90,90,110,2,120,90,170,180,110
"YKL071W",1980,2160,1930,2210,2030,2160,2,2000,2200,2690,1700,1860
"YKL070W",6030,7530,6580,6580,7620,6520,2,5550,4840,5530,3990,5030
"YKL069W",9730,13610,10680,11760,12430,12040,2,7940,7850,9530,7230,8930
"tV(AAC)K1",110,70,100,100,90,80,2,90,70,70,80,70
"YKL068W-A",3550,5590,2700,4220,4300,4480,3,4710,4830,5070,3770,4580
"YKL068W",19040,19810,17560,18230,18810,16290,2,9560,10500,10800,9730,8700
"tH(GUG)K",80,70,70,60,70,70,2,60,70,70,70,70
"YKL067W",67910,80910,71130,77040,83480,83610,2,66630,73710,84910,65740,72990
"YKL066W",5730,7560,6970,6970,6420,6770,2,5870,6410,7090,5510,6020
"YKL065W-A",690,620,940,960,810,870,2,1040,1020,1020,660,960
"YKL065C",90980,104770,96710,106250,104530,106910,2,82720,93490,102680,79530,91260
"YKL064W",38080,35050,35360,35050,33670,30090,2,36080,33830,38840,33500,29710
"YKL063C",12840,15040,13840,16030,16550,15710,1,12180,13290,13910,9670,11210
"YKL062W",19240,22170,17200,19680,21480,20120,2,49690,56390,58740,48130,49210
"YKL061W",4040,5180,5140,4610,4810,5030,2,3120,2970,4010,2250,3250
"YKL060C",4617470,5246970,4632690,4776110,4833510,4875680,2,4326040,4369240,4862980,4257720,4166150
"YKL059C",14530,15400,13640,15280,13420,12510,1,8640,9060,9700,7650,8320
"YKL058W",22710,28830,23520,29140,28990,28310,2,22820,24100,26230,22240,26010
"YKL057C",28930,30140,26780,29750,28280,26140,2,18410,19030,21580,18640,18210
"YKL056C",316380,376600,330510,375370,358410,383360,3,508220,504440,539390,520380,495940
"YKL055C",1380,1470,1390,1230,1200,1030,2,1070,750,770,990,860
"YKL054C",23110,23110,21400,22370,21470,21210,3,27790,27910,31660,24090,28710
"YKL053C-A",11660,14520,11990,14710,14530,14880,1,12350,13870,13810,10420,14400
"YKL053W",300,370,430,260,320,350,2,220,240,270,120,300
"YKL052C",6370,7720,6090,7670,8200,7400,1,4050,4690,4780,3900,5340
"YKL051W",17370,18770,16730,16220,17070,15100,2,30820,26910,29460,27880,19800
"YKL050C",1210,1320,1520,1320,1620,1330,1,1100,1220,1170,920,720
"YKL049C",5270,4690,5490,6010,5260,5200,3,4260,3620,4810,2840,3640
"YKL048C",4710,5070,4600,4530,4380,4610,2,2600,2770,2990,2430,2780
"YKL047W",9020,10290,8940,8530,10110,8990,1,6320,6520,7690,5820,6460
"YKL046C",45790,55260,46750,49940,51150,48160,2,37720,39240,44990,36420,37220
"YKL045W",14770,16030,13630,14720,14820,13300,3,5880,5950,7250,5630,5940
"YKL044W",2360,1880,1770,2320,1850,1980,2,1930,1520,2240,2350,1990
"YKL043W",14350,15920,14850,15430,16100,13130,1,14770,12480,14940,13890,12620
"YKL042W",6030,6290,5250,5610,5730,4520,2,3350,3710,3650,2360,3280
"YKL041W",8240,10170,9690,9840,10640,9690,2,7780,6800,8760,5050,7180
"YKL040C",21910,24200,21700,24150,23860,24420,2,13400,14020,16300,11750,14320
"YKL039W",53740,61640,53170,56470,56170,52900,2,49240,51740,57890,50530,47910
"snR69",690,770,650,680,940,860,2,520,660,520,500,380
"YKL038W",23350,21870,21630,19950,20880,18900,2,17460,14940,17440,16500,14180
"YKL037W",4780,5320,4630,5470,5070,5740,2,1540,1240,1340,1270,1050
"YKL036C",630,550,590,480,560,590,3,440,510,500,760,470
"YKL035W",154290,166880,150990,157790,154400,152410,2,389980,419620,460280,406620,377970
"YKL034W",35110,33350,30820,31680,31730,30250,2,26340,26020,28370,27970,24160
"YKL033W-A",37830,44600,39960,44350,45640,45760,2,31530,33760,37000,32360,34160
"YKL033W",7790,8270,7380,8050,7010,6990,2,4550,4750,5480,4420,4760
"tV(AAC)K2",90,70,70,70,70,80,3,90,140,70,80,70
"YKL032C",51760,49060,45530,47470,47460,43530,2,31860,31240,34740,30860,31270
"YKL031W",1110,1000,1170,800,1130,910,3,830,640,640,670,890
"YKL030W",160,200,190,180,130,150,3,130,100,130,80,100
"YKL029C",19470,22490,20310,20390,20260,20530,2,12900,12260,14130,14660,11940
"YKL028W",14340,16510,14520,15550,15750,14910,2,11230,11390,11780,9480,11200
"YKL027W",10390,13340,10450,12670,12540,11400,2,7810,7670,8130,6740,7330
"YKL026C",6640,6920,6450,7550,7270,6790,2,10780,10150,12750,8640,9160
"YKL025C",23060,25400,23360,23710,23290,22850,2,18720,19310,20950,18220,19180
"YKL024C",25130,29670,27730,29170,28350,29290,2,23440,24320,26930,22480,24280
"YKL023C-A",11110,13250,11030,12090,13350,12750,3,10680,10710,13120,11830,10840
"YKL023W",11980,12450,12010,12500,13470,11870,2,7990,8170,9600,6560,7930
"YKL022C",9920,12370,9810,10450,10040,9900,2,6380,6180,6740,5270,5410
"YKL021C",13100,15120,13590,13180,13770,13430,2,12220,11960,13610,9940,12150
"YKL020C",21770,22790,21250,20230,18990,17130,1,17250,15940,18330,16970,13980
"YKL019W",30480,35750,31450,33830,34680,32630,2,28100,29100,32090,27620,27770
"YKL018C-A",7260,8650,7640,8820,9010,8270,2,5340,5760,5860,4930,5370
"YKL018W",9610,11220,10110,10170,10170,9560,1,7750,7880,9540,8170,8420
"YKL017C",7580,7920,7500,7300,7200,6150,2,6450,5750,6260,5130,5140
"YKL016C",41550,47130,42760,46850,46100,47650,2,43700,50280,56080,39130,51050
"YKL015W",14890,15900,13810,15310,14170,14360,2,10180,10310,12480,8780,10210
"YKL014C",5340,5480,4660,4560,5060,4490,2,3510,3490,3970,3870,3200
"YKL013C",51400,57710,52520,58790,61890,58650,2,44240,51070,58190,42300,52810
"YKL012W",15770,14090,14360,15500,14820,12990,2,9830,10250,12260,9180,10270
"YKL011C",5510,6720,6680,7390,6400,6370,3,5170,6160,6440,4910,5070
"YKL010C",20290,20600,18380,18610,18290,17430,1,17080,17260,19240,15930,16250
"YKL009W",6990,8500,7680,8490,7750,8920,3,7330,7750,9270,6940,7260
"YKL008C",41260,48630,41190,45750,43160,42050,2,37840,37050,39490,38200,34150
"YKL007W",40630,46730,43400,46980,45280,43590,2,36030,41210,45470,34610,41150
"YKL006C-A",4030,5400,4520,5090,4580,4820,2,4380,4540,4840,4040,3880
"snR87",290,430,310,360,480,390,3,310,330,310,350,310
"YKL006W",148680,188230,162980,188210,179770,186780,1,257570,256460,280020,252210,254430
"YKL005C",7420,9400,8160,8780,8290,7420,2,7150,6890,7970,5900,7270
"YKL004W",29200,31890,25790,27380,27640,25850,3,26970,26150,27900,27570,22450
"YKL003C",9850,12360,11020,11700,12000,11430,2,9280,10690,11830,9190,11160
"YKL002W",21980,25040,22290,25050,24280,23270,2,17440,19130,21660,15680,19310
"YKL001C",12120,13850,12480,12250,13310,15180,1,7030,7000,8780,7240,7560
"YKR001C",66050,73190,60920,66350,63590,62810,2,53800,55210,62320,51620,52530
"YKR002W",19190,21370,18860,21210,21050,19440,2,14260,15580,17210,12970,13750
"YKR003W",17020,18730,16500,17720,16720,17030,2,15990,19410,21050,15990,20460
"YKR004C",5110,6290,5860,6430,6220,6280,2,4090,3950,4560,3560,4520
"YKR005C",1360,1550,1690,1500,1520,1620,2,1240,1720,1570,1300,1660
"YKR006C",15840,18460,15470,18010,16160,16740,3,16090,16950,18980,16460,16810
"YKR007W",11570,12630,11190,12350,13820,11630,2,8350,8440,10470,6610,8030
"YKR008W",13910,14140,11390,13210,13160,12330,2,10160,10310,11720,9010,10070
"YKR009C",22420,22320,21940,21770,21980,18930,3,19450,18510,21410,18730,18330
"tL(CAA)K",70,70,90,60,80,70,1,70,80,70,70,90
"YKR010C",5960,6870,5630,6500,5440,6160,3,2270,3140,3210,2870,3440
"YKR011C",19190,22860,19750,20980,22510,20530,2,17890,19670,22980,15890,19960
"YKR012C",290,400,420,420,350,360,2,240,190,310,220,240
"YKR013W",59270,66320,61560,62440,58730,58890,2,37690,40090,39240,38110,37980
"YKR014C",33280,38080,34070,39030,38140,37460,2,28300,29850,34960,26600,30150
"YKR015C",7290,8880,7400,7510,8160,7560,2,7320,7220,8330,7120,6050
"YKR016W",23690,24260,22330,24250,23010,21690,2,22910,25030,31280,19940,24480
"YKR017C",8700,9640,9930,10700,9680,8280,2,8800,9110,11420,8340,8570
"YKR018C",73440,75250,63940,65150,68640,61510,2,57860,53800,63940,56980,55990
"YKR019C",6260,6340,5880,5870,5060,4850,2,4330,4340,4620,4150,3590
"YKR020W",10010,10030,10000,10230,10420,10250,1,6880,7510,8560,7150,7100
"YKR021W",16040,17540,16320,15860,16710,14530,3,12090,12770,13300,11190,11330
"YKR022C",6550,7100,6580,7060,6850,6390,2,5120,5830,6300,4670,5550
"YKR023W",5590,5820,6270,6290,5650,6020,2,4370,4500,4810,3320,4300
"YKR024C",2240,2740,1710,2050,2420,2150,2,1510,1450,1530,1050,1340
"YKR025W",8880,10810,10550,10710,10340,9800,2,7220,5940,7070,6170,6350
"YKR026C",13090,16250,15440,15700,15730,14480,2,12020,12720,14310,11330,12450
"tR(ACG)K",70,90,100,70,90,70,2,90,120,120,90,70
"YKR027W",9730,10100,10080,11080,10210,10310,3,7560,8000,9390,7350,6740
"YKR028W",25740,26500,23430,24260,22190,20880,2,17300,17680,19840,17000,16160
"YKR029C",8240,8240,7890,8130,7720,6790,1,4560,5450,6240,4620,5020
"YKR030W",25250,27700,24190,26690,27840,26160,1,15410,16560,18990,17120,18120
"YKR031C",15650,14890,13060,14290,12960,12090,2,11400,11280,12030,10690,9320
"YKR032W",70,70,70,70,110,70,2,90,70,70,90,80
"YKR033C",70,70,70,70,70,70,3,60,70,80,70,70
"YKR034W",150,140,150,140,140,120,2,110,120,80,100,130
"YKR035C",70,70,80,90,70,80,2,70,90,80,70,90
"YKR035W-A",70,70,70,70,70,70,2,70,70,70,70,70
"YKR036C",9270,10200,9330,9620,9520,9290,2,6310,6690,6970,6040,5630
"YKR037C",7130,7220,7830,6810,7860,8240,2,5440,5400,5940,4940,5480
"YKR038C",25350,26910,25350,25470,27320,25630,2,18100,16710,18790,17750,16950
"tD(GUC)K",70,70,90,70,70,80,1,100,80,70,70,90
"YKR039W",42200,49190,36900,41410,44000,42960,2,17530,33480,35750,25430,39130
"tA(AGC)K2",90,60,70,70,80,80,1,80,70,80,70,70
"YKR040C",70,60,70,70,70,70,2,70,70,70,70,80
"YKR041W",1160,1030,1010,1050,1550,1180,2,270,160,170,180,210
"YKR042W",308600,325310,284880,310860,275980,282780,2,271570,255130,266500,250890,235940
"YKR043C",42800,50880,43870,46510,47480,46640,2,37700,35760,39110,39240,34620
"YKR044W",11160,13470,10830,11880,11350,10570,2,7380,6550,8350,6540,6440
"YKR045C",3410,3670,2770,3570,3830,3490,2,1890,2000,2150,2510,2200
"YKR046C",50720,57940,49870,55120,54040,53780,2,48310,48230,54910,46500,45120
"YKR047W",1270,1320,1160,1210,1240,1180,2,1330,1330,1160,1140,990
"YKR048C",73000,75990,68380,67700,70100,65920,2,49120,46470,53700,46940,43580
"YKR049C",16570,17940,15540,17740,18500,18320,2,17210,18050,20530,15390,15280
"YKR050W",16200,15070,12820,13760,13880,11470,2,12440,11960,13060,12370,11830
"YKR051W",17680,20010,16840,18970,17930,17670,2,17130,17170,18110,17200,16180
"YKR052C",16690,16730,17200,16710,18620,15500,3,18830,17230,19170,16760,16110
"YKR053C",7440,7230,7480,7530,7600,7140,2,5550,5840,6210,5220,5410
"YKR054C",13570,13600,13420,13290,12920,12590,2,9000,8060,9190,8890,6970
"YKR055W",8630,8700,8570,8090,8620,8380,3,3880,4300,5260,4250,4450
"YKR056W",7970,8850,8050,7480,8070,8270,2,4110,3410,4870,3490,3210
"YKR057W",81710,100640,89900,110140,98880,105940,1,113510,119780,127340,117900,116600
"YKR058W",16680,15230,16930,15820,16460,12450,2,49930,48550,55360,43330,40970
"YKR059W",217700,250980,214050,224810,215610,215040,2,265690,265260,292630,250750,237080
"YKR060W",2730,3230,2650,2890,2480,2820,2,2530,2250,2620,2030,2130
"YKR061W",6380,7800,6020,6960,7450,7170,2,8080,7300,8740,7110,7710
"snR42",2700,2820,2560,2590,2880,2800,2,1960,2560,2150,1940,1810
"YKR062W",23660,23390,22930,23980,24460,22230,2,14680,15640,17260,13670,14500
"YKR063C",5710,6360,5140,6310,5430,5460,1,3500,3660,3810,2890,3710
"YKR064W",10270,9750,9900,10140,9320,8450,2,6070,6400,6850,5870,6470
"YKR065C",34290,40760,35700,38200,38170,40890,2,38670,41080,43170,38810,38050
"YKR066C",125030,144230,122600,126640,140270,135340,1,96050,99030,107270,98410,90060
"YKR067W",55720,57450,47130,51580,52070,49360,1,46490,49290,53290,49340,46890
"YKR068C",15610,16670,14570,16600,17820,18030,2,10520,11340,12420,10180,12410
"YKR069W",12240,15850,12970,13460,13580,12820,2,6860,6710,8670,7180,6820
"YKR070W",22720,25490,23540,24160,24360,23430,2,19350,19190,23480,19870,18780
"YKR071C",34200,38630,35920,37650,36950,36200,1,20060,20430,23860,21200,20390
"YKR072C",25390,23910,23770,23300,23240,20040,1,15450,14190,15980,13170,12420
"YKR073C",900,630,670,550,770,610,2,390,530,420,430,390
"tK(UUU)K",80,100,80,90,100,120,2,130,120,120,100,90
"YKR074W",15990,18630,17050,18990,18980,19440,2,18670,19690,24040,17470,20280
"YKR075C",74410,74150,83310,76420,87080,71400,3,31500,27160,35050,25320,25500
"YKR075W-A",70,70,70,70,70,80,3,70,70,70,70,70
"YKR076W",35030,37550,32520,34990,38260,34190,2,15350,17000,20860,14050,17630
"YKR077W",9120,10210,8400,9180,9500,10000,2,2330,3320,3570,3070,3380
"YKR078W",6920,7050,7670,7740,6440,6310,2,4590,4400,5440,4320,4120
"YKR079C",4840,5060,3540,4640,3580,4170,2,2810,3810,3770,3200,3170
"YKR080W",13640,17460,13740,16530,15530,17570,2,13460,22600,22450,13670,25070
"YKR081C",4790,7110,5980,6380,5290,5650,1,4910,4360,5860,4340,4200
"YKR082W",11730,12770,11860,11550,10300,10600,1,8320,8700,10960,7550,7380
"YKR083C",2680,2600,2780,3370,3090,2960,2,2570,2680,2610,1610,2500
"YKR084C",25190,28200,24760,26700,25600,25240,2,17330,17430,20220,15890,18390
"YKR085C",6680,8970,7500,8450,7390,7650,2,7050,8790,9640,6780,8200
"YKR086W",7250,8860,7700,8120,8240,6880,3,4920,4660,5110,3660,4640
"YKR087C",13090,14560,13480,13510,14720,12450,3,9000,8790,11310,8990,9470
"YKR088C",29700,33440,28910,31980,31380,34320,2,24980,23920,28160,26240,23190
"YKR089C",54850,55200,52220,51610,51510,50160,2,45760,44750,50350,44540,44380
"YKR090W",14220,15670,14270,13980,14050,12920,3,10240,9640,11460,9780,9620
"YKR091W",17960,18750,19850,17820,18350,16870,1,21660,20780,24210,20980,20300
"YKR092C",10970,13510,10270,10710,11020,11950,2,8870,7010,8230,7110,5910
"YKR093W",10050,10540,9730,8490,9930,8890,2,20440,28350,24420,24600,21720
"YKR094C",152430,183050,155690,183180,176610,182370,2,191180,204710,223030,182100,201540
"YKR095W",12320,12470,11170,10890,10890,10310,2,9480,8650,10400,7370,8080
"YKR095W-A",4630,5880,5080,5250,6520,5550,1,2770,3040,3510,2240,3000
"YKR096W",21110,20610,19850,19080,18920,16590,3,14090,12990,14510,12800,10890
"YKR097W",11040,10810,10230,9940,9870,9610,1,5240,4870,6450,5130,4830
"YKR098C",27850,27450,25540,26760,26260,24770,3,14200,16040,17610,14680,15350
"YKR099W",5280,5620,4710,5100,5210,5390,3,1360,1380,1760,1370,1530
"YKR100C",21090,23480,21240,21050,22560,20990,2,16790,17360,18940,15250,14990
"YKR101W",4820,4670,4290,4790,5310,4400,2,3200,3210,3470,2540,3360
"YKR102W",2460,2400,2220,2440,1980,2540,2,3330,4050,4100,3180,3540
"YKR103W",1310,1590,1770,1510,1650,1500,1,1790,1980,2110,1820,1610
"YKR104W",510,750,660,670,640,510,3,650,660,670,610,570
"YKR105C",2630,2800,2770,2450,2900,2440,2,1680,1960,2050,1810,1660
"YKR106W",6490,6590,6010,6100,6590,5480,1,4140,4470,4030,4180,3290
"YEL077C",16530,17020,13790,14170,13740,13520,2,11700,11030,12550,10480,9270
"YEL077W-A",70,70,70,70,60,70,3,70,70,60,70,80
"YEL076C-A",270,380,430,370,360,330,2,320,330,380,310,270
"YEL076C",360,340,290,220,260,330,2,200,190,290,170,200
"YEL075W-A",300,270,270,280,250,340,2,240,240,200,250,290
"YEL075C",580,610,480,540,460,580,2,360,280,410,310,360
"YEL074W",320,610,390,410,320,510,1,430,450,400,240,280
"YEL073C",2240,2580,2590,2780,3160,2380,2,2130,2460,2500,2050,2380
"YEL072W",2720,3030,2220,3190,2390,2660,2,1950,1860,2100,2050,2220
"YEL071W",109680,132800,115840,120380,123310,114550,2,36900,35560,41280,36990,34360
"YEL070W",9390,9290,8110,8820,9600,7480,3,7690,6580,8970,7810,6810
"YEL069C",2030,1810,1870,2020,1480,1760,2,1490,920,1550,1210,1210
"YEL068C",5290,6760,5840,6880,6240,6120,2,3550,4490,5180,4160,4560
"YEL067C",3330,5270,3650,4430,4510,3810,1,2000,1960,2220,2110,1990
"YEL066W",9280,11660,10200,10870,10820,10720,2,4340,4690,5520,4650,4570
"YEL065W",6650,7180,6460,6010,5720,5810,2,12550,13890,15780,14780,11920
"YEL064C",8010,9810,8600,8910,9020,8680,2,6070,6530,7420,6680,5670
"YEL063C",52050,59400,46570,50620,54080,50020,2,34690,43800,45810,40440,43100
"YEL062W",9290,9570,8410,8420,8250,7940,2,5880,5940,6900,6550,5360
"YEL061C",4740,5240,4720,5170,5000,4660,2,2670,2580,3950,2200,2330
"YEL060C",84260,84500,71960,78100,73870,67860,2,104600,103320,109120,102500,93100
"YEL059C-A",2450,2440,2600,2720,2820,2780,1,2360,2420,2510,1820,2290
"YEL059W",960,1170,970,850,1280,1060,2,900,950,690,600,670
"YEL058W",81300,89910,77350,77900,78830,74190,3,52770,53290,59640,54470,50010
"YEL057C",1830,2020,1770,2170,2200,2090,1,1780,2040,1920,2070,1600
"YEL056W",23820,25550,25720,26540,25290,23780,1,19450,19330,22680,18600,17920
"YEL055C",11460,11790,10710,11730,10410,9910,2,10080,10330,11170,9500,8770
"snR80",100,150,150,130,270,130,2,200,260,270,160,120
"YEL054C",34760,40470,36190,39390,37880,37620,2,54290,49540,54550,47570,45710
"YEL053W-A",150,190,170,210,250,190,2,250,190,260,190,160
"YEL053C",14390,16010,14280,15380,13940,13730,1,10740,10530,12970,10210,10860
"YEL052W",42930,47840,42900,44440,46660,42570,2,41340,41800,50070,41230,41610
"YEL051W",47150,56780,51420,56480,55100,53670,2,46110,48230,56160,43310,45950
"YEL050W-A",310,350,310,370,270,350,1,230,320,350,250,260
"YEL050C",14830,17370,14820,15860,16120,15110,2,12580,14360,14990,12790,13020
"snR67",770,840,840,930,980,1030,2,1060,1050,1270,1240,1030
"snR53",120,130,90,110,100,140,3,120,170,110,90,110
"tG(GCC)E",70,60,110,70,70,90,1,120,110,90,120,140
"YEL049W",1190,1780,1360,1570,1160,1060,2,470,440,500,320,310
"YEL048C",1530,1820,1400,1530,1320,1960,2,1410,1260,1510,1470,1470
"YEL047C",56170,61770,55420,58810,58280,57130,2,52400,51930,57980,56130,53070
"YEL046C",83390,81180,78290,74520,75560,68500,1,56520,50140,55940,52290,44300
"YEL045C",380,500,520,430,590,450,2,250,210,240,290,310
"YEL044W",26960,31570,27730,32060,31000,32140,2,10870,10380,11000,9640,9090
"YEL043W",22300,20850,19090,20290,18980,20200,2,13910,11830,15040,12980,10460
"YEL042W",45530,50300,42200,46640,44890,43560,3,41500,38720,42860,43690,37800
"YEL041W",5180,5350,5160,6200,5290,5290,2,4860,5100,6070,4220,5000
"YEL040W",34960,44190,35050,39030,39970,42080,2,59910,68260,69450,59820,68790
"YEL039C",9400,10840,10120,11700,11110,10950,2,27810,30280,34740,20930,27880
"YEL038W",30280,34690,31110,33010,35000,33670,2,24620,26150,27300,26050,26680
"YEL037C",68160,75870,67740,67600,68080,64160,2,47470,48580,55850,47270,48850
"YEL036C",42400,52150,41380,44510,46600,44210,2,27160,28120,30560,22920,24770
"YEL035C",810,720,920,710,810,840,1,300,340,250,330,310
"YEL034C-A",130,150,220,180,160,170,1,150,160,130,140,140
"YEL034W",70,60,70,60,70,70,1,70,70,70,70,70
"YEL033W",620,590,500,460,550,650,2,900,900,890,890,810
"tS(AGA)E",70,70,70,70,60,70,3,60,70,80,70,70
"YEL032W",18230,19100,15880,16420,15400,15800,2,10540,11270,10990,11110,9530
"YEL032C-A",80,70,60,70,60,70,2,80,70,70,70,70
"YEL031W",85890,95260,73620,79650,78970,77500,3,70190,71320,77130,71080,61710
"YEL030C-A",200,120,120,140,170,180,2,170,130,190,110,170
"YEL030W",5480,5240,4750,4810,4930,4780,2,3990,3930,5030,4280,3830
"YEL029C",5890,6960,6630,6940,7050,6370,3,5350,5340,5330,5460,4900
"YEL028W",2110,2530,2050,2340,2170,1790,2,1720,2190,1990,1320,2000
"tM(CAU)E",70,100,70,90,80,90,2,130,80,80,100,90
"YEL027W",231560,272970,223630,243880,251570,236850,3,290870,292710,320050,297000,246690
"YEL026W",21530,26330,21910,27030,26110,28570,2,28390,27720,27340,30890,29160
"YEL025C",21210,22630,20060,20890,21670,19860,2,17150,20090,20810,18620,16400
"YEL024W",47990,55300,45970,51210,56580,55220,3,58740,67200,74690,64240,70700
"YEL023C",4480,5140,3800,4380,3740,3400,3,3450,3440,3720,3230,3290
"YEL022W",13040,13440,11820,12650,11550,11510,1,9540,9300,10200,8850,7730
"YEL021W",70,70,70,70,70,70,2,80,70,70,70,70
"YEL020C-B",80,80,80,80,70,70,2,90,70,70,70,70
"YEL020W-A",1240,1090,1170,1120,1090,1390,2,1170,1050,1260,660,790
"RPR1",940,660,920,690,1160,860,3,1670,1770,1810,1350,1520
"YEL020C",19080,17970,18310,18560,18300,16930,2,14020,14630,16560,14210,13120
"YEL019C",2010,2760,2170,2180,2360,1670,2,1310,1130,1410,1190,1040
"YEL018C-A",70,70,80,80,70,80,2,80,60,70,70,70
"YEL018W",1280,1670,1360,1810,1330,1680,2,1320,1140,1220,970,950
"YEL017C-A",65690,69420,62810,62010,68600,62810,3,75620,70210,74220,84150,57750
"YEL017W",18320,21450,18620,20360,21170,19910,2,14940,14500,15620,15470,16030
"YEL016C",9350,10680,8830,9360,9990,9810,2,7380,8550,9760,7980,7910
"YEL015W",23340,24090,23220,25830,25870,22630,2,19030,17670,20170,17190,17980
"YEL014C",900,900,910,1040,1090,840,3,760,680,920,1190,880
"YEL013W",32590,35850,30750,33130,30980,29290,2,32270,33830,37730,30680,31500
"tQ(UUG)E2",70,70,80,70,80,100,2,70,70,80,60,100
"YEL012W",14110,17130,14600,16390,17410,15880,2,13710,14100,15440,11270,15110
"YEL011W",124390,113370,122890,113820,114630,99770,2,290200,271210,317660,306200,230860
"tK(CUU)E1",90,70,70,70,120,120,2,170,110,140,120,90
"YEL010W",130,110,120,110,110,120,2,130,160,120,170,100
"YEL009C-A",170,180,200,170,210,130,3,100,90,140,110,140
"tR(UCU)E",70,80,70,90,80,70,2,80,80,120,90,140
"YEL009C",170730,190710,165910,176940,161910,170940,2,160860,159250,179380,148250,151480
"YEL008W",980,1140,940,850,1280,1300,1,470,430,290,410,260
"YEL008C-A",70,70,70,70,70,70,2,70,70,70,70,80
"YEL007W",21740,20880,20960,20820,21000,20200,2,27120,25350,30310,26420,26180
"YEL006W",18580,20040,19390,20530,22060,19630,1,17160,17620,20530,16780,17890
"YEL005C",8210,8220,7890,8840,9230,8650,2,6380,6950,7900,6420,6250
"YEL004W",10730,11910,10340,10130,11500,11460,2,8590,8460,10350,7920,7640
"YEL003W",3970,5230,4450,5420,4310,5890,2,5660,6000,6580,4660,5640
"YEL002C",80160,91880,82270,88730,86880,85540,2,66180,72320,77490,66120,68480
"YEL001C",66770,80380,69120,75400,78320,77860,2,59090,60530,63800,57380,55410
"YER001W",5760,6750,6340,6040,5630,5550,2,16600,16140,16260,15290,12680
"YER002W",6790,7740,7880,8050,7370,8230,2,6650,6630,8110,5900,6980
"YER003C",64620,76090,62580,69600,67500,68180,2,55470,58500,62610,57210,57280
"YER004W",78770,90710,75690,86150,86030,84180,2,47640,48130,52240,51390,46890
"YER005W",17960,19130,17490,17400,18110,16530,2,15530,14980,16790,16470,13040
"YER006W",18810,19830,19330,19000,18240,18400,2,16660,14030,16380,14940,13690
"YER006C-A",70,80,70,90,90,70,2,80,70,70,80,70
"YER007W",3500,3590,3070,3080,3230,3370,2,2320,2100,2390,1750,1920
"YER007C-A",20380,23900,20490,24140,24430,25190,1,22500,21630,24410,18150,21640
"snR14",580,560,390,490,650,420,2,240,470,430,160,420
"YER008C",20470,21190,18670,19160,18130,15990,2,17210,16220,18050,15210,12950
"YER009W",89560,111080,91180,105800,104220,113340,3,107320,114910,124890,113930,111180
"YER010C",21950,25590,22040,23590,24960,25630,2,15420,15880,18370,14910,15530
"YER011W",2440,2780,2310,2240,2060,2250,1,8440,8470,9210,8670,9400
"tE(UUC)E1",90,70,80,120,80,100,2,70,70,100,100,70
"YER012W",59240,68630,61120,66390,70050,69380,2,53240,51370,62680,46020,56060
"YER013W",7670,6450,6770,6600,5760,5600,3,3790,3880,4540,3890,3980
"YER014W",12110,14340,12970,13180,14010,12360,3,8680,8860,10680,8960,7760
"YER014C-A",70,80,70,70,80,70,1,70,70,70,80,70
"YER015W",13420,13050,12710,13640,13130,12090,2,16950,17910,20270,17580,15920
"YER016W",11270,12610,11580,11730,10760,10820,3,9440,10380,10350,8510,9530
"YER017C",30080,32130,27610,29310,30600,28300,2,24890,26890,29870,26460,24190
"YER018C",6180,6280,5090,6580,5100,6390,2,4930,4620,4610,3700,4430
"YER019W",28490,31320,24230,27560,26280,26250,2,19370,19710,22330,20320,18850
"YER019C-A",37280,44230,42930,43580,44820,46920,3,36840,38830,41690,35380,38060
"YER020W",36630,38040,38050,35410,37220,32570,2,39370,34550,38340,32140,30140
"YER021W",77980,88190,78950,86400,85720,75970,2,61280,65320,76020,60510,65260
"YER022W",8250,9510,9450,9620,8900,8190,2,5870,6280,6840,5240,6000
"YER023W",49610,60160,51800,56730,60330,58390,1,43200,45210,48080,44720,45580
"YER023C-A",70,60,70,80,70,70,1,70,70,70,70,70
"YER024W",18050,18960,18100,17210,18710,16110,1,10330,10480,11540,10710,9840
"YER025W",32570,34600,28050,30300,29170,29190,2,29950,32810,34100,30780,26560
"tH(GUG)E1",90,140,110,80,100,70,3,90,110,80,100,110
"YER026C",87090,112230,86590,99630,103370,102980,2,62500,79650,78400,67110,77250
"YER027C",26650,28280,25510,27160,27070,25060,1,23780,24270,27030,23110,23770
"YER028C",10440,11030,10530,10430,11490,9670,1,5540,4800,5540,5090,4570
