"","A.t1_rep4","A.t2_rep4","A.t3_rep4","A.t4_rep4","A.t5_rep4","A.t6_rep4","B.t1_rep4","B.t2_rep4","B.t3_rep4","B.t4_rep4","B.t5_rep4","B.t6_rep4"
"YEL030W",11000,10520,9560,9680,9920,9620,8060,8040,7900,10120,8620,7720
"YEL029C",11840,13960,13320,13960,14160,12820,9260,10760,10740,10700,10960,9860
"YEL028W",4260,5120,4140,4740,4400,3640,3600,3480,4460,4040,2700,4060
"tM(CAU)E",200,260,200,220,220,260,260,320,220,240,260,240
"YEL027W",463180,545980,447300,487820,503200,473760,556760,581800,585480,640140,594060,493440
"YEL026W",43120,52720,43860,54120,52300,57200,62400,56840,55500,54740,61820,58360
"YEL025C",42460,45300,40180,41820,43400,39780,38380,34340,40220,41700,37300,32860
"YEL024W",96040,110660,92000,102480,113200,110500,123740,117540,134460,149440,128560,141460
"YEL023C",9000,10340,7640,8800,7540,6860,6380,6960,6940,7500,6500,6640
"YEL022W",26180,26940,23700,25340,23160,23100,18440,19140,18660,20460,17760,15500
"YEL021W",200,180,180,200,180,200,180,200,180,180,220,200
"YEL020C-B",200,220,220,220,200,180,200,240,200,200,200,220
"YEL020W-A",2540,2220,2400,2280,2220,2840,2000,2460,2160,2580,1380,1620
"RPR1",1960,1420,1900,1440,2360,1780,3080,3400,3600,3680,2760,3100
"YEL020C",38220,36000,36660,37160,36660,33900,28480,28080,29300,33160,28460,26320
"YEL019C",4080,5560,4400,4420,4780,3400,2620,2700,2320,2880,2440,2140
"YEL018C-A",200,200,200,220,180,200,200,220,240,200,200,200
"YEL018W",2620,3420,2820,3680,2720,3400,2780,2680,2340,2500,2000,1960
"YEL017C-A",131440,138900,125680,124060,137240,125680,145820,151300,140460,148480,168340,115540
"YEL017W",36720,42960,37280,40780,42400,39880,31480,29960,29080,31300,31000,32120
"YEL016C",18760,21420,17720,18760,20040,19660,16640,14820,17160,19640,16020,15880
"YEL015W",46740,48240,46520,51760,51800,45320,35440,38140,35380,40400,34440,36020
"YEL014C",1860,1860,1880,2140,2220,1720,1580,1580,1420,1880,2420,1800
"YEL013W",65260,71780,61560,66300,62020,58640,70340,64600,67740,75540,61420,63060
"tQ(UUG)E2",200,200,220,200,200,260,180,220,200,220,240,260
"YEL012W",28300,34320,29260,32860,34920,31820,26860,27500,28280,30920,22600,30280
"YEL011W",248820,226800,245840,227700,229320,199580,569300,580460,542480,635380,612440,461760
"tK(CUU)E1",240,220,220,200,280,300,260,380,280,360,320,240
"YEL010W",320,280,300,280,280,280,260,300,400,300,400,320
"YEL009C-A",400,440,460,400,500,360,420,260,260,360,260,340
"tR(UCU)E",200,200,200,240,220,200,260,240,220,300,240,320
"YEL009C",341500,381480,331900,353960,323880,341920,343040,321780,318540,358820,296580,303040
"YEL008W",2040,2340,1940,1760,2620,2660,720,1000,900,660,880,580
"YEL008C-A",200,200,220,200,200,220,200,200,200,220,220,200
"YEL007W",43560,41820,41960,41700,42060,40460,57460,54280,50780,60680,52900,52420
"YEL006W",37240,40120,38840,41140,44200,39320,34940,34400,35300,41100,33620,35860
"YEL005C",16500,16520,15840,17740,18520,17360,12340,12840,13960,15840,12920,12560
"YEL004W",21520,23880,20740,20340,23060,22980,16520,17260,16980,20760,15920,15360
"YEL003W",8000,10540,8960,10880,8680,11840,10000,11360,12040,13240,9380,11340
"YEL002C",160380,183840,164580,177520,173840,171160,140340,132420,144720,155040,132280,137020
"YEL001C",133600,160840,138320,150860,156700,155780,120100,118260,121140,127660,114800,110900
"YER001W",11580,13560,12740,12140,11340,11160,33680,33260,32360,32580,30640,25440
"YER002W",13640,15540,15840,16160,14780,16520,12440,13360,13300,16260,11880,14020
"YER003C",129280,152240,125240,139240,135060,136440,125200,111020,117060,125300,114480,114600
"YER004W",157600,181480,151460,172380,172120,168420,94600,95360,96340,104560,102840,93820
"YER005W",35980,38320,35040,34860,36280,33140,33500,31120,30020,33660,33000,26140
"YER006W",37680,39720,38720,38080,36540,36840,33820,33380,28120,32800,29920,27460
"YER006C-A",200,200,200,260,220,200,260,200,220,200,240,200
"YER007W",7080,7240,6200,6240,6540,6800,4500,4720,4280,4860,3580,3900
"YER007C-A",40840,47860,41040,48340,48920,50440,40420,45060,43320,48880,36380,43340
"snR14",1220,1180,840,1040,1380,900,820,540,1000,920,360,880
"YER008C",41020,42440,37380,38380,36340,32020,31280,34480,32480,36180,30480,25980
"YER009W",179180,222240,182420,211660,208520,226760,232640,214720,229900,249860,227940,222440
"YER010C",43980,51260,44140,47240,49980,51320,28960,30900,31820,36800,29880,31140
"YER011W",4940,5620,4680,4540,4180,4580,17680,16940,17000,18480,17400,18840
"tE(UUC)E1",220,220,220,280,220,280,240,200,200,240,280,200
"YER012W",118540,137320,122320,132840,140160,138840,101740,106560,102820,125440,92120,112200
"YER013W",15380,12980,13620,13260,11580,11260,7760,7640,7820,9140,7840,8020
"YER014W",24260,28740,26000,26420,28080,24780,16000,17420,17780,21420,17980,15580
"YER014C-A",200,200,220,200,200,200,200,200,200,200,200,220
"YER015W",26920,26160,25480,27360,26320,24240,35400,33960,35900,40620,35240,31920
"YER016W",22600,25260,23240,23540,21580,21700,18120,18940,20820,20760,17080,19120
"YER017C",60220,64300,55280,58680,61260,56660,52840,49840,53840,59800,52980,48440
"YER018C",12420,12620,10220,13240,10260,12820,8200,9920,9300,9280,7460,8900
"YER019W",57020,62720,48520,55180,52640,52560,40900,38780,39480,44740,40720,37780
"YER019C-A",74600,88520,85900,87240,89720,93900,70080,73740,77720,83440,70820,76180
"YER020W",73320,76140,76140,70880,74500,65200,70060,78800,69160,76740,64340,60340
"YER021W",156040,176440,157960,172840,171520,152000,136680,122620,130700,152100,121080,130580
"YER022W",16560,19060,18980,19300,17860,16460,12040,11780,12600,13740,10560,12080
"YER023W",99240,120360,103660,113500,120740,116860,87460,86460,90480,96220,89500,91220
"YER023C-A",200,180,200,200,200,200,200,200,200,200,200,200
"YER024W",36140,38000,36260,34480,37460,32300,19600,20700,21020,23140,21480,19740
"YER025W",65200,69260,56140,60680,58400,58440,71400,59960,65660,68240,61620,53200
"tH(GUG)E1",220,300,260,220,240,220,240,220,280,220,260,280
"YER026C",174240,224520,173240,199320,206780,206020,136900,125060,159360,156860,134280,154560
"YER027C",53360,56600,51100,54380,54200,50160,47520,47640,48580,54120,46280,47600
"YER028C",20940,22120,21120,20900,23060,19400,7580,11160,9660,11120,10220,9200
"YER029C",10000,12120,11640,12620,13300,12120,7120,8600,8800,9440,6200,9180
"YER030W",27840,29680,28080,32840,31420,32800,19720,22320,24080,25960,16220,23240
"YER031C",63060,75420,65480,74020,75200,72600,68620,62940,67180,76360,64620,71400
"YER032W",16640,17960,15240,16020,17860,18600,9280,9780,10140,9500,7700,9280
"YER033C",26680,25420,25660,23280,25180,23160,22500,20920,20960,22660,21040,16400
"YER034W",11260,15040,12020,13640,14380,13940,7380,7820,7060,7640,5720,7500
"YER035W",20140,23940,21740,24460,24500,22400,25120,27660,26340,29020,26540,26780
"YER036C",83700,101260,84240,89980,84480,80920,112020,103720,109440,114200,103120,92060
"YER037W",6940,7340,6940,7100,7460,7160,23640,27460,23780,29040,22680,21680
"YER038C",8520,9720,8540,9200,8460,9400,7200,7500,6160,6900,6100,6460
"YER038W-A",260,220,280,260,200,220,220,240,220,220,220,180
"YER039C",7000,8260,7600,6620,6760,6980,4700,4720,5260,5840,4620,4760
"YER039C-A",5480,5960,5620,6020,6960,4840,3880,3680,3920,5160,5300,4000
"YER040W",19280,19360,18860,19540,19540,17900,12060,10600,11380,12440,11660,12400
"YER041W",21220,19640,17880,19380,17560,19040,14060,14220,15140,15960,14860,12840
"YER042W",41660,46420,42160,46840,45700,44740,22120,21700,24540,26420,19540,23820
"YER043C",330960,383480,294960,342540,332380,340760,345760,327460,311560,333840,301840,296740
"YER044C",34000,42000,34400,41740,41680,42880,66500,62120,74420,77600,62200,69940
"YER044C-A",2800,2420,2840,3420,3100,3000,1800,1940,1980,1980,1760,1760
"YER045C",27580,31380,29140,30380,29900,27660,18000,18480,17020,19160,15720,18460
"YER046W",7140,7200,7300,9140,8180,8320,7760,7240,7460,8500,6680,6960
"YER046W-A",200,200,180,180,220,200,200,200,200,180,200,220
"YER047C",30120,26940,30400,28140,28140,24680,14580,14280,13180,14500,13080,12700
"YER048C",70640,77180,69720,75240,76180,72480,51660,53560,55260,63940,48240,54560
"tQ(UUG)E1",200,220,220,220,280,280,280,200,260,200,220,220
"YER048W-A",34460,37180,36680,38540,37480,35500,28360,28220,28220,34200,26420,30780
"YER049W",30420,36260,29920,31140,28860,29180,22500,20220,21700,23420,19960,19200
"YER050C",21340,25340,22120,24620,26140,25660,22340,20740,23320,26720,17820,23440
"YER051W",14100,15120,13980,14500,14040,13720,10000,10100,10660,11760,8440,10300
"YER052C",79320,92560,69100,82200,78640,75160,100120,89260,91160,103520,89040,83340
"YER053C",35460,38280,38340,37960,35840,36940,194980,189900,200020,213820,197160,177800
"YER053C-A",580,540,420,500,860,460,4240,6760,3980,4620,5560,3300
"YER054C",14160,12560,12280,13640,13720,11920,33300,36420,37480,42640,30620,30460
"YER055C",112480,142140,111940,131720,127820,132180,153760,141460,153960,167320,142440,150220
"YER056C",102460,120120,100240,106560,104800,100740,118740,109780,117360,126040,120400,102440
"YER056C-A",193400,251900,209200,231440,244400,253680,241380,236960,217700,269660,215420,238800
"YER057C",102220,126580,109020,120820,123760,131360,100020,99400,100660,115520,104280,102840
"YER058W",7660,9800,9700,10340,9500,10180,7880,7800,9100,8900,6920,8480
"YER059W",33280,33960,35120,33540,32580,30880,26360,26820,26820,31560,23940,25740
"YER060W",27900,31940,28420,27980,28540,26280,27120,27660,26560,27620,26540,20060
"YER060W-A",11100,11120,10540,10220,9880,9520,10460,10680,10560,13280,11220,9380
"YER061C",31080,37540,31660,35040,32200,31500,19340,18880,19380,22960,17700,18760
"YER062C",67180,79820,68280,76680,74740,71520,86740,79800,87400,96640,71380,90440
"YER063W",78680,86980,84920,88920,86060,86600,54920,55180,58300,64420,50720,54640
"YER064C",70660,80420,63980,71160,79280,69440,36040,32520,36480,39340,32860,39080
"YER065C",43700,48340,43620,45140,44900,40900,35420,34920,39860,40440,35380,32220
"tS(UGA)E",380,500,660,680,420,660,480,540,500,640,560,440
"YER066W",10360,9880,9420,10920,10080,9180,13880,14340,14400,16520,14440,12880
"YER066C-A",18280,18360,19160,20140,22500,19060,5800,6440,5920,7140,6300,7160
"YER067W",200,220,180,180,200,180,220,180,220,200,200,200
"YER067C-A",200,200,220,240,200,200,220,200,200,240,200,200
"YER068W",37780,38940,38160,38340,40240,35500,21460,19040,21180,21080,19140,21280
"YER068C-A",460,360,500,500,360,480,220,300,300,340,260,340
"YER069W",48460,50180,43860,47340,46780,45380,22240,21260,22740,23240,22280,20640
"YER070W",14440,17860,14220,15280,15960,14840,10700,8560,11360,11780,9900,10860
"YER071C",9720,12460,11860,13600,12420,11480,9120,10260,9720,11640,8940,10860
"YER072W",117120,133360,121920,132180,135100,138200,236820,219840,206820,234580,226020,248380
"YER073W",128360,158440,127560,140220,136300,129660,139960,155080,135480,160880,145760,116740
"YER074W",339160,401140,351480,397660,398120,406260,453660,464860,474440,516420,424240,452540
"YER074W-A",27200,31540,30140,32800,33180,31520,23160,22800,25820,27820,22380,24420
"YER075C",11440,10740,10580,10020,10080,9360,5080,5120,5620,5480,5220,4400
"tA(UGC)E",220,260,200,220,220,220,220,200,280,220,260,220
"YER076C",15500,18100,14340,17280,15620,16940,13940,14420,13400,16400,13080,13600
"YER076W-A",3340,2780,3080,3160,3240,2780,2480,2760,2720,2960,2800,2960
"YER077C",15180,15200,13940,15740,15140,14140,8680,10580,10120,12140,9540,9040
"YER078C",26380,30040,28960,26040,28220,24580,26800,24360,26940,29920,26140,24240
"YER078W-A",1140,720,1120,860,960,920,480,620,460,720,520,600
"YER079W",34580,36700,39060,37960,41840,35240,29580,30240,31780,35420,26360,29280
"YER079C-A",260,240,300,220,220,260,260,200,240,240,220,220
"YER080W",69500,72080,63540,68120,62840,61280,49940,50240,46500,52920,45840,46620
"SRG1",13440,13680,14140,13320,15800,14140,25960,29080,28260,34320,27040,25100
"YER081W",491080,582660,462700,534740,497380,503000,46700,37980,49060,51380,37060,51780
"YER082C",13180,15980,13520,13020,13980,13640,6860,7200,8420,8200,6340,6880
"YER083C",87420,103520,86940,100140,98280,97720,64200,66900,69800,73060,69800,68520
"YER084W",2320,2840,2000,2460,2220,2860,960,1340,760,1060,1260,920
"YER084W-A",320,200,240,200,200,200,220,200,220,200,220,200
"YER085C",220,240,200,200,200,220,180,180,220,200,200,200
"YER086W",118060,137740,106700,119200,122340,117700,122720,109700,108740,114240,114600,99300
"YER087W",10760,11440,11040,11660,11440,10520,12080,11840,10760,13940,10460,11480
"YER087C-A",460,620,480,580,480,660,420,760,800,720,620,680
"YER087C-B",85700,103660,89060,98880,97120,102800,86220,87500,87420,95140,87540,86000
"YER088C",340100,309200,323360,301280,287420,273260,201700,221480,189300,209720,194900,177260
"YER088C-A",1580,1720,1220,1800,1660,1980,1800,1640,1500,1600,1820,1640
"YER088W-B",220,220,220,200,200,200,200,180,200,180,200,200
"YER089C",69260,73540,59140,70300,64780,63500,71540,66480,67800,74680,65940,66280
"YER090W",92340,100340,84900,92800,94840,89480,72760,60480,60280,72340,58200,60000
"YER090C-A",180,200,200,200,200,180,180,200,200,180,200,200
"YER091C",285180,290460,242500,257780,240860,226160,183460,150660,178500,188300,157740,181320
"YER091C-A",380,380,500,400,340,480,240,300,280,200,220,260
"YER092W",16720,22020,17260,22080,21320,22280,10940,12280,12740,14020,11960,14120
"YER093C",21520,22240,21460,20960,20700,20340,13880,13280,12240,15320,11920,10880
"YER093C-A",10600,11400,10940,11540,13560,13420,7740,10000,9760,10640,8440,9840
"YER094C",115060,146820,125680,136540,132880,130500,113580,114880,123300,136400,112580,119520
"YER095W",102340,116360,99080,107440,112940,106440,72120,72760,79460,87940,76080,76560
"YER096W",6620,6880,5980,6460,5480,5180,3980,4580,4320,5380,3760,4060
"tE(UUC)E2",200,220,220,220,260,300,220,380,260,240,320,360
"YER097W",940,1060,840,1360,960,780,680,760,720,1060,740,960
"YER098W",24860,23740,24480,22520,21220,19560,18600,21000,18100,20600,18900,14840
"YER099C",36740,39440,37620,40680,38840,38580,35260,35360,37900,40240,35340,37080
"YER100W",37820,42600,38060,40760,40900,40320,31040,32980,30940,37420,28200,30580
"YER101C",11420,13140,14320,12940,14340,11260,11140,12360,10040,12800,10040,10300
"YER102W",476640,566100,506100,539080,543340,546380,642080,614700,640040,715520,578780,608500
"YER103W",25880,25800,24880,23300,25980,22220,99560,99900,111340,160960,105800,106660
"YER104W",8460,8500,8340,9140,9060,7940,6380,7600,6340,7520,6640,6140
"YER105C",50920,52360,47240,50680,48020,43500,35460,32320,31520,36620,33920,30420
"YER106W",640,660,660,840,860,560,240,220,440,460,320,560
"YER107C",24680,28380,27120,28700,25200,27660,21060,19740,20740,22660,21180,20900
"YER107W-A",3040,3760,3240,3540,3780,3220,2600,2220,2680,3260,2660,2760
"YER109C",23780,24360,22080,22360,21260,20880,15060,13600,14720,13860,13960,12460
"YER110C",48400,47040,40860,44880,38260,40540,56900,49520,48220,49180,54660,38980
"YER111C",15460,18320,15160,17140,15140,13940,9960,9540,10940,11320,7600,8980
"YER112W",16080,19900,17600,21820,19340,17920,16180,17320,16500,20080,13780,17500
"YER113C",30680,35360,29260,33060,33360,28640,23300,24700,24420,23720,24380,20880
"YER114C",34640,34900,31200,30880,31100,28640,22380,20960,24020,25020,23080,19260
"YER115C",8620,9820,10700,10560,9680,8520,8720,11220,10160,10780,9640,8180
"YER116C",17980,18860,18180,18920,18760,17540,12800,15700,12600,15940,12840,13000
"YER117W",335460,434020,384180,419540,420880,429460,452520,484700,485500,547620,444760,476840
"YER118C",29280,36040,28020,31040,30740,28880,23640,23520,22320,24700,23140,20420
"YER119C",66140,79060,59080,71760,69120,71520,52820,47160,57620,58880,53780,57200
"YER119C-A",520,480,480,560,480,420,740,540,440,620,600,600
"YER120W",120720,138080,122560,134720,127240,127420,131580,128400,123680,131760,124300,120620
"YER121W",5120,5320,5320,4760,5280,5300,10020,10700,11460,12100,8340,11800
"YER122C",72800,79700,71680,77820,70660,71960,68060,63340,68920,75200,62600,68200
"YER123W",27280,27640,22900,25260,23440,21020,24740,20140,21360,23960,18480,21040
"YER124C",38620,38240,35540,36440,37000,31980,99740,97220,97540,119660,99940,93580
"YER125W",96680,93600,83680,83860,85040,72340,105400,90900,86980,95400,87660,78300
"YER126C",8120,10060,9380,10300,9160,9400,8000,8140,7480,8440,7180,6300
"YER127W",4840,5780,3860,5060,5880,5000,3080,2840,3500,3200,2120,2660
"YER128W",4660,4780,4560,4200,4740,3940,2400,2300,3140,3280,2740,3020
"YER129W",39920,41680,35720,38040,37840,35880,29440,30200,32900,36080,29240,28300
"YER130C",27760,28380,25800,26420,29600,24040,19120,18300,18420,22280,15980,18820
"YER131W",218700,252520,225840,242980,234680,246960,338020,353020,341800,376560,287660,318560
"snR4",4940,6300,5600,5960,8420,6340,7280,7400,8920,9380,6680,6580
"YER132C",11860,10760,11400,11140,11000,9980,6520,6960,6080,7480,7020,7260
"snR52",360,280,220,360,380,200,300,260,400,260,300,320
"YER133W",109840,121260,116900,124980,121720,105300,107560,109920,110000,124300,98620,108080
"tH(GUG)E2",320,280,260,320,240,280,400,620,540,540,380,520
"tK(CUU)E2",240,200,200,200,200,220,200,220,200,220,220,200
"YER133W-A",1700,2300,2160,2460,2160,2060,2260,2020,1800,2380,1780,2100
"YER134C",13100,12420,12620,15500,14520,13260,13080,13380,12180,15220,14180,13940
"YER135C",1460,1500,1640,1820,1440,1600,1460,1380,1800,1960,1140,1500
"tV(AAC)E1",200,200,200,200,200,200,200,200,200,200,220,200
"YER136W",164100,191880,160440,176920,176860,160260,144600,129480,136700,155580,124940,137860
"YER137C",360,540,540,600,1160,820,320,500,520,660,520,360
"YER137W-A",200,220,200,260,260,280,200,240,260,200,200,220
"SCR1",6980,13680,12280,8400,42240,9080,27740,11640,47980,28400,10780,24320
"tI(AAU)E1",220,220,200,200,220,300,200,180,200,220,180,240
"YER138C",23760,23840,20020,20760,18980,18660,103540,104800,94560,112540,95100,85920
"YER137C-A",220,200,220,200,200,180,180,200,200,200,200,200
"YER138W-A",640,980,640,1060,800,960,4120,5180,4740,5540,4420,4080
"YER139C",12340,12380,10480,13420,14040,11760,7640,9120,7660,9140,8280,8800
"YER140W",17780,20020,17520,18620,18960,17640,9460,10080,11700,12740,9940,10920
"YER141W",82960,90140,82560,86680,86860,81980,108480,108000,110020,117600,115220,104760
"YER142C",20600,21920,18200,21280,22780,21180,13660,14560,15520,17740,12320,14840
"YER143W",58140,59200,55620,56620,54700,53180,52640,51400,54460,61440,48180,54180
"YER144C",53920,49200,51740,48940,51660,45880,35840,40200,34540,40900,39980,30600
"YER145C",70180,85420,66820,75480,76460,80540,61560,65060,66100,70600,67460,61900
"YER145C-A",720,640,580,740,620,600,1180,1360,700,1180,1040,1020
"YER146W",420,560,580,740,460,640,460,560,480,540,380,600
"YER147C",18100,21620,19180,20140,17320,18360,10260,12540,11820,12400,10680,10960
"YER147C-A",7280,9460,8320,7760,9380,8580,7480,6440,7420,8940,6880,7620
"YER148W",19740,24780,20100,23660,19700,23480,19940,18380,20600,21040,15760,17920
"YER148W-A",300,300,240,240,220,260,340,300,280,260,200,240
"YER149C",4500,5640,4300,4240,5000,5260,2860,2960,2580,3620,2720,2980
"YER150W",30940,33460,34020,33840,37020,38040,220200,230980,247820,265940,227820,219100
"tV(AAC)E2",300,240,380,300,340,260,300,280,220,320,200,260
"YER151C",28640,28300,25120,28000,28660,24640,18460,19420,19340,20300,16280,15680
"YER152C",26100,27780,24440,29000,25440,25540,16240,18540,17660,20780,16520,18200
"YER152W-A",200,200,200,200,200,220,200,200,200,200,200,180
"YER153C",4100,4420,4340,4940,3840,3280,2780,3080,2620,3440,3000,2560
"YER154W",38960,42680,39000,47500,43140,46620,27900,27440,26040,30960,25500,27360
"YER155C",71960,69640,62620,61700,61680,56880,55560,54260,49960,55340,47300,42680
"YER156C",48820,58240,52760,55040,51820,53780,57120,58480,54600,59500,57040,50760
"YER157W",23100,24500,23380,23420,21100,22180,14500,13440,13360,15840,12420,11940
"tE(UUC)E3",200,200,240,240,260,180,260,240,220,200,280,220
"YER158C",29460,30260,30760,27220,29680,27020,23660,23380,23120,26740,22420,19680
"YER158W-A",440,640,560,520,460,500,480,520,620,620,520,640
"YER159C",9700,11280,9980,12620,10660,11460,9740,9500,11200,12220,8760,11360
"tR(ACG)E",200,200,200,220,220,220,320,180,200,240,220,260
"YER160C",23600,24180,22580,20680,20820,19560,72980,79780,66780,79680,69400,60480
"YER159C-A",200,200,220,200,200,200,200,200,180,200,200,200
"YER161C",27060,32440,27940,30440,29520,28680,17320,17520,18740,20000,14820,17880
"YER162C",30040,30340,30600,28840,28080,26260,21000,20840,21220,24060,20160,20920
"YER163C",43340,49980,45220,47420,49120,50840,37600,37920,37680,39560,32680,36720
"YER164W",31960,31620,29700,28580,30040,27520,23000,23380,20700,22820,22640,19660
"YER165W",284060,280420,251100,260900,241820,234640,290840,257220,233280,259680,241360,234560
"YER165C-A",800,840,820,820,880,1060,1000,840,700,660,740,720
"YER166W",49460,52580,45620,46700,46720,44300,43840,43180,41200,49080,40960,35920
"YER167W",40500,40340,36020,37160,36620,32020,24420,24040,20240,26880,21600,21360
"YER168C",27060,32580,29920,30160,29400,26680,20540,19380,20420,21980,18280,18820
"YER169W",28100,28640,25840,25700,26380,23200,26060,21840,24980,27380,21940,22160
"YER170W",14220,15460,15460,17240,15400,15600,12720,13060,12720,17360,12400,13740
"YER171W",20680,25240,19340,21060,20660,20300,17460,14940,16040,18860,16060,17540
"YER172C",27160,23980,24640,22600,21680,21760,18920,19940,17540,20580,17160,17120
"YER172C-A",200,220,180,200,200,200,220,180,200,200,200,180
"YER173W",6140,7800,7600,8000,8100,7800,5700,5620,5260,6680,5440,6580
"YER174C",29500,38120,33560,38120,36520,37340,20420,19180,20940,24860,19280,20520
"YER175C",27800,31220,28700,29920,31920,29440,38580,35400,38020,47480,37680,36260
"YER175W-A",2620,2520,2340,2320,2140,2180,2160,1880,2200,2260,1620,2200
"YER176W",38440,37580,34520,36340,37020,31940,20880,21860,20180,25060,20960,20100
"YER177W",561980,652140,566380,618600,617000,611200,569300,567480,580660,648260,568260,584740
"YER178W",402860,455660,380260,418300,414820,406320,366940,363760,363280,395180,368980,345200
"YER179W",16780,17480,16220,16560,17800,17520,12400,12620,12060,14760,12180,12200
"YER180C",8740,9560,8100,10060,9180,9500,7340,8520,7920,9320,7320,8480
"YER180C-A",2740,3520,3160,3400,3280,2840,2920,2900,2800,3380,2500,2340
"tI(AAU)E2",200,200,200,220,180,220,200,180,180,200,220,220
"YER181C",400,300,360,400,540,400,380,700,220,460,340,360
"YER182W",19200,21020,22180,23680,23480,21420,24140,25920,26360,30560,22840,24560
"YER183C",14140,19940,17720,17300,19140,16960,15380,14520,13700,18740,14440,16700
"YER184C",16440,15460,14160,16240,15760,13480,11160,11680,9680,12160,11220,7780
"YER185W",4020,4340,3980,3580,3920,3900,4140,4620,4260,5120,4080,3540
"YER186C",24100,28040,27780,28360,27360,25200,23180,22440,23540,29600,25180,22320
"YER187W",3440,4640,4440,4300,4840,4320,1600,1440,1880,2060,1460,2000
"YER188W",5180,6060,5520,5620,6140,5340,8160,7100,8380,7800,8000,6160
"YER188C-A",1080,1320,840,920,840,980,500,540,540,800,600,420
"YER189W",2360,2680,3100,2600,3000,2640,1800,1600,1480,2140,1780,1700
"YER190W",21860,21780,18080,19340,18860,17340,17020,17140,15480,17320,16440,14240
"YER190C-A",200,180,200,200,200,200,200,180,200,200,180,180
"YER190C-B",200,200,180,200,200,200,220,200,200,220,220,180
"YHL050C",20420,20720,17760,18900,17160,17620,12620,12060,11500,12600,11260,9460
"YHL050W-A",200,200,200,200,220,200,200,200,220,200,200,200
"YHL049C",4060,4620,3980,3420,4360,3720,2360,2540,2400,2760,2420,2260
"YHL048C-A",220,280,280,320,260,200,220,260,220,220,240,300
"YHL048W",93780,106640,94760,97180,96820,88840,54380,54540,55060,59200,53700,47700
"YHL047C",34720,35720,34760,34260,34560,30280,26060,25000,27060,31520,26960,26260
"YHL046W-A",2000,1500,1760,1520,1320,1640,940,1040,1040,1300,1060,940
"YHL046C",660,1080,840,1180,700,840,620,500,600,740,660,760
"YHL045W",700,1000,920,840,1020,1080,560,620,760,620,720,400
"YHL044W",10120,12420,11780,11600,11800,12900,6700,5540,7440,8260,6740,7100
"YHL043W",7820,8800,7960,8280,8540,7580,6260,6500,6640,8860,7120,5680
"YHL042W",6360,8220,7340,7760,7600,6820,4680,5760,4360,6280,5180,4700
"YHL041W",760,640,720,800,780,840,340,240,340,280,280,340
"YHL040C",27880,28040,25120,26060,26500,22620,25080,27300,25400,30340,30980,23420
"YHL039W",16220,18980,15740,18680,16800,17260,18500,15660,16660,16640,15200,13860
"YHL038C",12440,11760,12940,12080,11780,10540,7840,7060,7680,9720,7720,8640
"YHL037C",840,1060,940,1040,1180,1380,580,780,600,920,520,520
"YHL036W",8440,10660,8860,10240,10700,9680,11560,14320,14200,13360,13420,11800
"YHL035C",26240,26840,27520,25220,24920,23240,41760,39840,42100,45160,36740,35360
"YHL034W-A",1300,1460,1320,1620,1220,1560,1440,1500,1200,1560,700,1280
"YHL034C",151380,170580,157200,165020,169040,168100,128380,123220,127220,143440,114080,132860
"YHL033C",241860,279360,236020,256740,261100,257820,308860,298300,309480,332340,291980,275500
"YHL032C",120840,126180,110200,110920,113400,108160,102580,103420,111740,118700,107160,101360
"YHL031C",8700,9640,9000,8700,8300,9120,7640,8820,6940,8220,5380,5920
"YHL030W-A",280,320,240,280,300,200,260,260,280,280,260,280
"YHL030W",54880,57440,45820,47560,50860,45800,35940,35000,37260,41720,37340,32460
"YHL029C",28360,30820,25380,25420,25980,24660,14420,13300,14020,14620,12140,12380
"YHL028W",20240,17600,18740,18240,18220,16400,17480,14580,16300,16320,15520,16920
"YHL027W",81640,86480,74420,79900,77140,71900,52000,55440,56360,60120,52260,50200
"YHL026C",9260,11520,10220,11140,11460,10540,6040,6580,5740,6380,7560,5140
"YHL025W",64400,71180,65840,70740,71600,63960,39040,41720,41820,44160,38600,38700
"YHL024W",18300,19160,17580,17700,18560,17600,27860,29060,27380,30020,27160,24360
"YHL023C",27060,27340,24700,24820,26980,22540,20540,20860,21420,23580,22380,17940
"tH(GUG)H",200,240,240,200,180,220,240,240,200,200,340,200
"YHL022C",1920,3000,1620,2600,2620,2600,3080,2860,2680,2780,2220,2780
"YHL021C",128780,127080,135340,117620,128400,106200,562720,574980,591620,651820,547640,541780
"YHL020C",57120,61120,55500,55200,58900,53220,18260,17820,18740,20600,15640,19820
"YHL019W-A",200,200,180,200,220,180,200,200,200,200,200,200
"YHL019C",17060,17560,17060,15220,16980,13500,11960,11980,12140,13940,11280,11040
"YHL018W",3220,3240,3420,3460,3280,2740,2780,2680,3160,2960,2720,2300
"YHL017W",37980,40440,39360,39240,36240,36340,34420,36540,33960,38240,37400,30380
"YHL016C",10460,10220,10280,9300,10140,9980,8960,7020,10760,12280,7920,10840
"YHL015W-A",2420,2740,2580,2780,2740,2560,1020,1300,1080,1420,960,820
"YHL015W",684580,787380,750880,797860,811340,798360,952200,956860,958060,1086980,937040,951860
"YHL014C",12980,13720,13980,13000,13120,11720,9440,10700,10180,11500,8920,9540
"YHL013C",7420,8980,9460,8280,9340,8100,4960,5760,6240,5820,4840,4900
"YHL012W",3700,3120,2940,3600,3140,4620,1780,1940,2300,2900,1700,2460
